fdate,cik,findexdate,form,coname,fsize,doccount,sec_full_path
2013-04-11,0000732717,2013-04-11,8-K,AT&T INC.,32010.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000021.txt
2013-04-23,0000732717,2013-04-23,8-K,AT&T INC.,830432.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000023.txt
2013-04-23,0000732717,2013-04-23,8-K,AT&T INC.,525529.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000025.txt
2013-04-29,0000732717,2013-04-29,8-K,AT&T INC.,73378.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000028.txt
2013-05-03,0000732717,2013-05-03,10-Q,AT&T INC.,7059539.0,13.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000036.txt
2013-05-15,0000732717,2013-05-15,8-K,AT&T INC.,505191.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-13-222435.txt
2013-05-24,0000732717,2013-05-24,8-K,AT&T INC.,24902.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000042.txt
2013-06-28,0000732717,2013-06-28,8-K,AT&T INC.,22793.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000058.txt
2013-07-12,0000732717,2013-07-12,8-K,AT&T INC.,1016946.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000068.txt
2013-07-23,0000732717,2013-07-23,8-K,AT&T INC.,1155807.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000072.txt
2013-07-24,0000732717,2013-07-24,8-K,AT&T INC.,793881.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000074.txt
2013-07-25,0000732717,2013-07-25,8-K,AT&T INC.,21168.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000077.txt
2013-08-02,0000732717,2013-08-02,10-Q,AT&T INC.,12150986.0,13.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000080.txt
2013-08-28,0000732717,2013-08-28,8-K,AT&T INC.,25900.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000083.txt
2013-09-10,0000732717,2013-09-10,8-K,AT&T INC.,24383.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000087.txt
2013-09-27,0000732717,2013-09-27,8-K,AT&T INC.,21316.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000090.txt
2013-10-21,0000732717,2013-10-21,8-K,AT&T INC.,2125980.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000092.txt
2013-10-23,0000732717,2013-10-23,8-K,AT&T INC.,1045109.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000094.txt
2013-10-23,0000732717,2013-10-23,8-K,AT&T INC.,719343.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000096.txt
2013-11-01,0000732717,2013-11-01,10-Q,AT&T INC.,9223271.0,12.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000099.txt
2013-11-05,0000732717,2013-11-05,8-K,AT&T INC.,130101.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-13-426876.txt
2013-11-13,0000732717,2013-11-13,8-K,AT&T INC.,298573.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-13-439928.txt
2013-11-14,0000732717,2013-11-14,8-K,AT&T INC.,162008.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-13-442361.txt
2013-11-20,0000732717,2013-11-20,8-K,AT&T INC.,136333.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-13-448591.txt
2013-11-25,0000732717,2013-11-25,8-K,AT&T INC.,215268.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-13-452839.txt
2013-11-27,0000732717,2013-11-27,8-K,AT&T INC.,267043.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-13-456621.txt
2013-12-06,0000732717,2013-12-06,8-K,AT&T INC.,102726.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-13-464701.txt
2013-12-11,0000732717,2013-12-11,8-K,AT&T INC.,503431.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-13-469704.txt
2013-12-12,0000732717,2013-12-12,8-K,AT&T INC.,208601.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000101.txt
2013-12-16,0000732717,2013-12-16,8-K,AT&T INC.,39994.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000103.txt
2013-12-18,0000732717,2013-12-18,8-K,AT&T INC.,922790.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000105.txt
2014-01-22,0000732717,2014-01-22,8-K,AT&T INC.,27264.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000002.txt
2014-01-28,0000732717,2014-01-28,8-K,AT&T INC.,1333333.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000004.txt
2014-01-29,0000732717,2014-01-29,8-K,AT&T INC.,737314.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000005.txt
2014-02-21,0000732717,2014-02-21,10-K,AT&T INC.,25499035.0,27.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000010.txt
2014-03-10,0000732717,2014-03-10,8-K,AT&T INC.,348531.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-14-091725.txt
2014-03-14,0000732717,2014-03-14,8-K,AT&T INC.,133026.0,7.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-14-099501.txt
2014-03-31,0000732717,2014-03-31,8-K,AT&T INC.,201728.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-14-124085.txt
2014-04-22,0000732717,2014-04-22,8-K,AT&T INC.,751107.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000012.txt
2014-04-23,0000732717,2014-04-23,8-K,AT&T INC.,469415.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000013.txt
2014-04-28,0000732717,2014-04-28,8-K,AT&T INC.,70478.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000016.txt
2014-05-02,0000732717,2014-05-02,10-Q,AT&T INC.,6500797.0,11.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000022.txt
2014-05-19,0000732717,2014-05-19,8-K,AT&T INC.,476989.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-14-203709.txt
2014-06-03,0000732717,2014-06-03,8-K,AT&T INC.,62279.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000043.txt
2014-06-03,0000732717,2014-06-03,8-K,AT&T INC.,45416.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000048.txt
2014-06-03,0000732717,2014-06-03,8-K,AT&T INC.,28298.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000051.txt
2014-06-10,0000732717,2014-06-10,8-K,AT&T INC.,227677.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-14-232152.txt
2014-06-11,0000732717,2014-06-11,8-K,AT&T INC.,331702.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-14-233198.txt
2014-06-27,0000732717,2014-06-27,8-K,AT&T INC.,30176.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000091.txt
2014-06-27,0000732717,2014-06-27,8-K,AT&T INC.,113260.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-14-253545.txt
2014-06-30,0000732717,2014-06-30,8-K,AT&T INC.,372436.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000094.txt
2014-07-23,0000732717,2014-07-23,8-K,AT&T INC.,1118936.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000098.txt
2014-07-24,0000732717,2014-07-24,8-K,AT&T INC.,714194.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000104.txt
2014-08-01,0000732717,2014-08-01,10-Q,AT&T INC.,8997566.0,12.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000110.txt
2014-09-30,0000732717,2014-09-30,8-K,AT&T INC.,16753.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000117.txt
2014-10-22,0000732717,2014-10-22,8-K,AT&T INC.,1029268.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000119.txt
2014-10-22,0000732717,2014-10-22,8-K,AT&T INC.,633760.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000120.txt
2014-10-24,0000732717,2014-10-24,8-K,AT&T INC.,56183.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000123.txt
2014-11-07,0000732717,2014-11-07,8-K,AT&T INC.,24486.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000126.txt
2014-11-10,0000732717,2014-11-10,10-Q,AT&T INC.,7843714.0,11.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000129.txt
2014-11-10,0000732717,2014-11-10,8-K,AT&T INC.,216771.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-14-404416.txt
2014-12-02,0000732717,2014-12-02,8-K,AT&T INC.,361289.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-14-430821.txt
2014-12-19,0000732717,2014-12-19,8-K,AT&T INC.,58692.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-14-000138.txt
2015-01-16,0000732717,2015-01-16,8-K,AT&T INC.,15389.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000003.txt
2015-01-22,0000732717,2015-01-22,8-K,AT&T INC.,867487.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-15-016771.txt
2015-01-27,0000732717,2015-01-27,8-K,AT&T INC.,1432025.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000005.txt
2015-01-28,0000732717,2015-01-28,8-K,AT&T INC.,580799.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000007.txt
2015-01-30,0000732717,2015-01-30,8-K,AT&T INC.,49852.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000009.txt
2015-02-12,0000732717,2015-02-12,8-K,AT&T INC.,213092.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-15-046628.txt
2015-02-20,0000732717,2015-02-20,10-K,AT&T INC.,23806928.0,18.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000016.txt
2015-03-04,0000732717,2015-03-04,8-K,AT&T INC.,13566.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000019.txt
2015-03-09,0000732717,2015-03-09,8-K,AT&T INC.,282169.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-15-082423.txt
2015-03-10,0000732717,2015-03-10,8-K,AT&T INC.,18548.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000023.txt
2015-04-22,0000732717,2015-04-22,8-K,AT&T INC.,950653.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000028.txt
2015-04-23,0000732717,2015-04-23,8-K,AT&T INC.,415957.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000031.txt
2015-04-28,0000732717,2015-04-28,8-K,AT&T INC.,64150.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000033.txt
2015-05-04,0000732717,2015-05-04,8-K,AT&T INC.,569717.0,9.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-15-169018.txt
2015-05-05,0000732717,2015-05-05,10-Q,AT&T INC.,7352087.0,11.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000040.txt
2015-05-15,0000732717,2015-05-15,8-K,AT&T INC.,22424.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000045.txt
2015-06-26,0000732717,2015-06-26,8-K,AT&T INC.,23380.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000056.txt
2015-06-29,0000732717,2015-06-29,8-K,AT&T INC.,23556.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000058.txt
2015-07-23,0000732717,2015-07-23,8-K,AT&T INC.,645495.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000061.txt
2015-07-23,0000732717,2015-07-23,8-K,AT&T INC.,1258714.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000063.txt
2015-07-24,0000732717,2015-07-24,8-K,AT&T INC.,476464.0,13.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000069.txt
2015-07-30,0000732717,2015-07-30,8-K,AT&T INC.,21571.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000073.txt
2015-08-07,0000732717,2015-08-07,10-Q,AT&T INC.,6918188.0,12.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000079.txt
2015-08-11,0000732717,2015-08-11,8-K,AT&T INC.,491312.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000083.txt
2015-08-14,0000732717,2015-08-14,8-K,AT&T INC.,17554.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000086.txt
2015-08-20,0000732717,2015-08-20,8-K,AT&T INC.,125068.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000089.txt
2015-09-01,0000732717,2015-09-01,8-K,AT&T INC.,19303.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000094.txt
2015-09-25,0000732717,2015-09-25,8-K,AT&T INC.,94456.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000102.txt
2015-09-29,0000732717,2015-09-29,8-K,AT&T INC.,16022.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000104.txt
2015-10-15,0000732717,2015-10-15,8-K,AT&T INC.,681823.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000107.txt
2015-10-20,0000732717,2015-10-20,8-K,AT&T INC.,13626.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000111.txt
2015-10-22,0000732717,2015-10-22,8-K,AT&T INC.,1007166.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000113.txt
2015-10-22,0000732717,2015-10-22,8-K,AT&T INC.,1607094.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000116.txt
2015-11-06,0000732717,2015-11-06,10-Q,AT&T INC.,9510036.0,18.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000121.txt
2015-11-12,0000732717,2015-11-12,8-K,AT&T INC.,12247.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000124.txt
2015-11-18,0000732717,2015-11-18,8-K,AT&T INC.,628734.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000126.txt
2015-12-15,0000732717,2015-12-15,8-K,AT&T INC.,679199.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000129.txt
2015-12-18,0000732717,2015-12-18,8-K,AT&T INC.,149121.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-15-000132.txt
2016-01-22,0000732717,2016-01-22,8-K,AT&T INC.,13810.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000135.txt
2016-01-26,0000732717,2016-01-26,8-K,AT&T INC.,1302240.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000137.txt
2016-01-26,0000732717,2016-01-26,8-K,AT&T INC.,2092792.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000138.txt
2016-02-09,0000732717,2016-02-09,8-K,AT&T INC.,427790.0,7.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-16-454958.txt
2016-02-18,0000732717,2016-02-18,10-K,AT&T INC.,20521443.0,136.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000147.txt
2016-02-19,0000732717,2016-02-19,8-K,AT&T INC.,108686.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-16-469003.txt
2016-03-22,0000732717,2016-03-22,8-K,AT&T INC.,907776.0,22.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-16-513518.txt
2016-04-26,0000732717,2016-04-26,8-K,AT&T INC.,754416.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000151.txt
2016-04-26,0000732717,2016-04-26,8-K,AT&T INC.,1257579.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000153.txt
2016-05-02,0000732717,2016-05-02,8-K,AT&T INC.,99553.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000156.txt
2016-05-05,0000732717,2016-05-05,10-Q,AT&T INC.,6602167.0,61.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000160.txt
2016-05-12,0000732717,2016-05-12,8-K,AT&T INC.,37889.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000165.txt
2016-05-12,0000732717,2016-05-12,8-K,AT&T INC.,477271.0,8.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-16-588917.txt
2016-06-02,0000732717,2016-06-02,8-K,AT&T INC.,22245.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000171.txt
2016-06-24,0000732717,2016-06-24,8-K,AT&T INC.,16812.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000186.txt
2016-07-21,0000732717,2016-07-21,8-K,AT&T INC.,1350410.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000189.txt
2016-07-21,0000732717,2016-07-21,8-K,AT&T INC.,1848393.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000190.txt
2016-08-04,0000732717,2016-08-04,10-Q,AT&T INC.,7647343.0,60.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000195.txt
2016-08-05,0000732717,2016-08-05,8-K,AT&T INC.,74389.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-16-673510.txt
2016-08-19,0000732717,2016-08-19,8-K,AT&T INC.,151307.0,7.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-16-686561.txt
2016-09-02,0000732717,2016-09-02,8-K,AT&T INC.,90759.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-16-700904.txt
2016-09-08,0000732717,2016-09-08,8-K,AT&T INC.,485353.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-16-705218.txt
2016-10-24,0000732717,2016-10-24,8-K,AT&T INC.,1632447.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000197.txt
2016-10-24,0000732717,2016-10-24,8-K,AT&T INC.,2069310.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000199.txt
2016-10-24,0000732717,2016-10-24,8-K,AT&T INC.,1008224.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-16-744400.txt
2016-11-03,0000732717,2016-11-03,10-Q,AT&T INC.,8709264.0,66.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000233.txt
2016-11-15,0000732717,2016-11-15,8-K,AT&T INC.,467086.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-16-769052.txt
2016-12-02,0000732717,2016-12-02,8-K,AT&T INC.,18564.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000238.txt
2016-12-08,0000732717,2016-12-08,8-K,AT&T INC.,16399.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000251.txt
2016-12-16,0000732717,2016-12-16,8-K,AT&T INC.,88243.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-16-000257.txt
2017-01-20,0000732717,2017-01-20,8-K,AT&T INC.,17142.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000006.txt
2017-01-25,0000732717,2017-01-25,8-K,AT&T INC.,1731392.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000010.txt
2017-01-25,0000732717,2017-01-25,8-K,AT&T INC.,2155488.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000011.txt
2017-02-09,0000732717,2017-02-09,8-K,AT&T INC.,554659.0,9.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-036307.txt
2017-02-17,0000732717,2017-02-17,10-K,AT&T INC.,22303598.0,152.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000021.txt
2017-03-21,0000732717,2017-03-21,8-K,AT&T INC.,210362.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-090886.txt
2017-03-28,0000732717,2017-03-28,8-K,AT&T INC.,355203.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-099941.txt
2017-03-30,0000732717,2017-03-30,8-K,AT&T INC.,14563.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000027.txt
2017-04-13,0000732717,2017-04-13,8-K,AT&T INC.,13912.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000039.txt
2017-04-25,0000732717,2017-04-25,8-K,AT&T INC.,987360.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000045.txt
2017-04-25,0000732717,2017-04-25,8-K,AT&T INC.,1275023.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000047.txt
2017-05-04,0000732717,2017-05-04,10-Q,AT&T INC.,6791330.0,62.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000055.txt
2017-05-04,0000732717,2017-05-04,8-K,AT&T INC.,61151.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000056.txt
2017-05-11,0000732717,2017-05-11,8-K,AT&T INC.,13647.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000061.txt
2017-05-19,0000732717,2017-05-19,8-K,AT&T INC.,210422.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-176717.txt
2017-05-30,0000732717,2017-05-30,8-K,AT&T INC.,295005.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-187506.txt
2017-06-21,0000732717,2017-06-21,8-K,AT&T INC.,510156.0,8.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-209463.txt
2017-06-21,0000732717,2017-06-21,8-K,AT&T INC.,240919.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-209481.txt
2017-07-25,0000732717,2017-08-01,8-K,AT&T INC.,1820436.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000076.txt
2017-07-25,0000732717,2017-08-01,8-K,AT&T INC.,2446880.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000077.txt
2017-08-03,0000732717,2017-08-03,10-Q,AT&T INC.,8491818.0,63.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000080.txt
2017-08-07,0000732717,2017-08-07,8-K,AT&T INC.,659160.0,10.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-249426.txt
2017-08-07,0000732717,2017-08-07,8-K,AT&T INC.,15002.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-250042.txt
2017-09-01,0000732717,2017-09-01,8-K,AT&T INC.,13225.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-275650.txt
2017-10-04,0000732717,2017-10-04,8-K,AT&T INC.,295824.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000084.txt
2017-10-11,0000732717,2017-10-11,8-K,AT&T INC.,21721.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000086.txt
2017-10-23,0000732717,2017-10-23,8-K,AT&T INC.,54799.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000090.txt
2017-10-24,0000732717,2017-10-24,8-K,AT&T INC.,3942081.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000093.txt
2017-10-24,0000732717,2017-10-24,8-K,AT&T INC.,3955196.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000094.txt
2017-10-27,0000732717,2017-10-27,8-K,AT&T INC.,232567.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-322266.txt
2017-10-30,0000732717,2017-10-30,8-K,AT&T INC.,23107.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000096.txt
2017-10-30,0000732717,2017-10-30,8-K,AT&T INC.,142759.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-325158.txt
2017-11-02,0000732717,2017-11-02,8-K,AT&T INC.,20740.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-330433.txt
2017-11-03,0000732717,2017-11-03,10-Q,AT&T INC.,9386831.0,67.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000101.txt
2017-11-13,0000732717,2017-11-13,8-K,AT&T INC.,42477.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-341083.txt
2017-11-16,0000732717,2017-11-16,8-K,AT&T INC.,321603.0,7.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-345669.txt
2017-11-28,0000732717,2017-11-28,8-K,AT&T INC.,24350.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000105.txt
2017-11-29,0000732717,2017-11-29,8-K,AT&T INC.,182062.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-355670.txt
2017-12-04,0000732717,2017-12-04,8-K,AT&T INC.,513347.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-359447.txt
2017-12-04,0000732717,2017-12-04,8-K,AT&T INC.,3170124.0,51.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-17-359462.txt
2017-12-22,0000732717,2017-12-22,8-K,AT&T INC.,22905.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-17-000111.txt
2018-01-31,0000732717,2018-01-31,8-K,AT&T INC.,2976170.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000002.txt
2018-01-31,0000732717,2018-01-31,8-K,AT&T INC.,4157155.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000003.txt
2018-02-02,0000732717,2018-02-02,8-K,AT&T INC.,64077.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000005.txt
2018-02-05,0000732717,2018-02-05,8-K,AT&T INC.,68968.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-031061.txt
2018-02-15,0000732717,2018-02-15,8-K,AT&T INC.,107268.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-046388.txt
2018-02-20,0000732717,2018-02-20,10-K,AT&T INC.,21907033.0,152.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000009.txt
2018-02-23,0000732717,2018-02-23,8-K,AT&T INC.,98217.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-055006.txt
2018-02-27,0000732717,2018-02-27,8-K,AT&T INC.,764262.0,14.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-060468.txt
2018-03-12,0000732717,2018-03-12,8-K,AT&T INC.,375091.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-078218.txt
2018-03-22,0000732717,2018-03-22,8-K,AT&T INC.,73871.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000011.txt
