fdate,cik,findexdate,form,coname,fsize,doccount,sec_full_path
2002-02-01,0000732712,2002-02-01,8-K,VERIZON COMMUNICATIONS INC,78242.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-000735.txt
2002-03-11,0000732712,2002-03-11,8-K,VERIZON COMMUNICATIONS INC,10889.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-001971.txt
2002-03-20,0000732712,2002-03-20,10-K,VERIZON COMMUNICATIONS INC,498005.0,9.0,https://www.sec.gov/Archives/edgar/data/732712/0000950109-02-001438.txt
2002-04-09,0000732712,2002-04-09,8-K,VERIZON COMMUNICATIONS INC,12940.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-003491.txt
2002-04-10,0000732712,2002-04-10,8-K,VERIZON COMMUNICATIONS INC,7912.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-003564.txt
2002-04-23,0000732712,2002-04-23,8-K,VERIZON COMMUNICATIONS INC,62195.0,3.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-004059.txt
2002-04-29,0000732712,2002-04-29,8-K,VERIZON COMMUNICATIONS INC,11400.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-004294.txt
2002-04-30,0000732712,2002-04-30,8-K,VERIZON COMMUNICATIONS INC,9010.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-004377.txt
2002-05-15,0000732712,2002-05-15,10-Q,VERIZON COMMUNICATIONS INC,161543.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-005648.txt
2002-05-22,0000732712,2002-05-22,8-K,VERIZON COMMUNICATIONS INC,141251.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950130-02-003892.txt
2002-06-19,0000732712,2002-06-19,8-K,VERIZON COMMUNICATIONS INC,71277.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950123-02-006330.txt
2002-07-25,0000732712,2002-07-25,8-K,VERIZON COMMUNICATIONS INC,8309.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-008709.txt
2002-07-31,0000732712,2002-07-31,8-K,VERIZON COMMUNICATIONS INC,63056.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-008892.txt
2002-08-12,0000732712,2002-08-12,10-Q,VERIZON COMMUNICATIONS INC,553253.0,8.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-009527.txt
2002-08-12,0000732712,2002-08-12,8-K,VERIZON COMMUNICATIONS INC,10302.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-009530.txt
2002-08-21,0000732712,2002-08-21,8-K,VERIZON COMMUNICATIONS INC,7667.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-010485.txt
2002-09-30,0000732712,2002-09-30,8-K,VERIZON COMMUNICATIONS INC,10823.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-011940.txt
2002-10-25,0000732712,2002-10-25,8-K,VERIZON COMMUNICATIONS INC,391346.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-012975.txt
2002-11-13,0000732712,2002-11-13,10-Q,VERIZON COMMUNICATIONS INC,662725.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-014129.txt
2002-11-13,0000732712,2002-11-13,8-K,VERIZON COMMUNICATIONS INC,11480.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-014130.txt
2002-12-05,0000732712,2002-12-05,8-K,VERIZON COMMUNICATIONS INC,10577.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-015265.txt
2002-12-18,0000732712,2002-12-18,8-K,VERIZON COMMUNICATIONS INC,8971.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-015765.txt
2003-01-16,0000732712,2003-01-16,8-K,VERIZON COMMUNICATIONS INC,7538.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-000655.txt
2003-01-29,0000732712,2003-01-29,8-K,VERIZON COMMUNICATIONS INC,69043.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-001165.txt
2003-03-14,0000732712,2003-03-14,10-K,VERIZON COMMUNICATIONS INC,1733871.0,6.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-003953.txt
2003-03-14,0000732712,2003-03-14,8-K,VERIZON COMMUNICATIONS INC,6139.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-003956.txt
2003-04-22,0000732712,2003-04-22,8-K,VERIZON COMMUNICATIONS INC,78428.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-006201.txt
2003-05-12,0000732712,2003-05-12,10-Q,VERIZON COMMUNICATIONS INC,493035.0,5.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-007610.txt
2003-07-01,0000732712,2003-07-01,8-K,VERIZON COMMUNICATIONS INC,13108.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-009770.txt
2003-07-29,0000732712,2003-07-29,8-K,VERIZON COMMUNICATIONS INC,112607.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-010645.txt
2003-08-12,0000732712,2003-08-12,10-Q,VERIZON COMMUNICATIONS INC,644669.0,7.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-011452.txt
2003-09-05,0000732712,2003-09-05,8-K,VERIZON COMMUNICATIONS INC,14343.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-012471.txt
2003-09-23,0000732712,2003-09-23,8-K,VERIZON COMMUNICATIONS INC,15663.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-012953.txt
2003-10-28,0000732712,2003-10-28,8-K,VERIZON COMMUNICATIONS INC,108290.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-014059.txt
2003-11-12,0000732712,2003-11-12,10-Q,VERIZON COMMUNICATIONS INC,668171.0,6.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-015054.txt
2003-11-18,0000732712,2003-11-18,8-K,VERIZON COMMUNICATIONS INC,13106.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-015581.txt
2003-12-09,0000732712,2003-12-09,8-K,VERIZON COMMUNICATIONS INC,9522.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-03-016425.txt
2004-01-22,0000732712,2004-01-22,8-K,VERIZON COMMUNICATIONS INC,22360.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-04-000633.txt
2004-01-29,0000732712,2004-01-29,8-K,VERIZON COMMUNICATIONS INC,118311.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-04-000836.txt
2004-01-29,0000732712,2004-01-29,8-K,VERIZON COMMUNICATIONS INC,14806.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-04-000849.txt
2004-03-12,0000732712,2004-03-12,10-K,VERIZON COMMUNICATIONS INC,2161334.0,10.0,https://www.sec.gov/Archives/edgar/data/732712/0001193125-04-040305.txt
2004-04-27,0000732712,2004-04-27,8-K,VERIZON COMMUNICATIONS INC,72606.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0001193125-04-070281.txt
2004-05-07,0000732712,2004-05-07,10-Q,VERIZON COMMUNICATIONS INC,728050.0,6.0,https://www.sec.gov/Archives/edgar/data/732712/0001193125-04-081774.txt
2004-05-21,0000732712,2004-05-21,8-K,VERIZON COMMUNICATIONS INC,32327.0,3.0,https://www.sec.gov/Archives/edgar/data/732712/0001193125-04-093027.txt
2004-07-01,0000732712,2004-07-01,8-K,VERIZON COMMUNICATIONS INC,4591.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0001193125-04-113004.txt
2004-07-27,0000732712,2004-07-27,8-K,VERIZON COMMUNICATIONS INC,743297.0,3.0,https://www.sec.gov/Archives/edgar/data/732712/0001193125-04-124864.txt
2004-07-27,0000732712,2004-07-27,8-K,VERIZON COMMUNICATIONS INC,11664.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0001193125-04-125043.txt
2004-08-06,0000732712,2004-08-06,10-Q,VERIZON COMMUNICATIONS INC,1236652.0,10.0,https://www.sec.gov/Archives/edgar/data/732712/0001193125-04-134114.txt
